text,label
আজ আমাদের মন দারুণ উজ্জ্বল হাসছি এবং আজকের দিনটি চমৎকার ও সুন্দর কাটল।,happy
আমরা আতঙ্কের সাথে বুক কাঁপছে কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
চাকরি পেয়ে আমি অসাধারণ গর্বিত কারণ চাকরিটা অবশেষে পেয়ে গেলাম।,happy
তারা বিকালে অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
শিক্ষকেরা ক্লাসে সাধারণত সুতির পোশাক পরিধান করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
অন্ধকারে আমি অত্যন্ত বুক কাঁপছে এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আমার পরিবার দারুণভাবে বিষণ্ণ এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
আমার পরিবার আজ খারাপ এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
আমার বন্ধু অসাধারণ তৃপ্ত এবং আমাদের নতুন বাড়িটি দেখতে সুন্দর লাগছে।,happy
অন্যায় দেখে আমি ভীষণ রকম অপমানিত বোধ করছি কারণ সে কাজের মাঝে ফালতু বিরক্ত করছে।,angry
আমার ছোট ভাই মন থেকে খারাপ এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
প্রতারণা দেখে আমি অত্যন্ত রাগান্বিত কারণ সে কাজের মাঝে ফালতু বিরক্ত করছে।,angry
তিনি প্রতিদিন গাছপালা আমাদের অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
আমরা ভীষণ রকম অস্বস্তি বোধ করছি এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
পরীক্ষার পর আমি ভীষণ উজ্জ্বল হাসছি এবং সবার সাথে আনন্দ ভাগ করে নিচ্ছি।,happy
শিক্ষকেরা ক্লাসে নিয়মিত অফিসের কাজ করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আজ আমাদের মন সত্যিই ভালো লাগছে এবং সবার সাথে আনন্দ ভাগ করে নিচ্ছি।,happy
"পরীক্ষার পর আমি খুবই সুখী কারণ বাবা সুন্দর একটি উপহার দিয়েছেন, ধন্যবাদ।",happy
আমি অত্যন্ত দুঃখিত এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
অন্যায় দেখে আমি চরম সহ্য করতে পারছি না কারণ তুমি আমার সাথে মিথ্যা কথা বলেছ।,angry
